global_id,ObjectName,NameWinter,PhotoWinter,AdmArea,District,Address,Email,WebSite,HelpPhone,HelpPhoneExtension,WorkingHoursWinter,ClarificationOfWorkingHoursWinter,HasEquipmentRental,EquipmentRentalComments,HasTechService,TechServiceComments,HasDressingRoom,HasEatery,HasToilet,HasWifi,HasCashMachine,HasFirstAidPost,HasMusic,UsagePeriodWinter,DimensionsWinter,Lighting,SurfaceTypeWinter,Seats,Paid,PaidComments,DisabilityFriendly,ServicesWinter,geoData
407241399,Физкультурно-оздоровительный комплекс с бассейном МКСШОР «Север»,бассейн плавательный 25-ти метровый крытый,[{'Photo': 'f3610572-c013-4dfa-ac83-77c95df6ea1f'}],Северный административный округ,Бескудниковский район,"Бескудниковский бульвар, дом 12А",s76@mossport.ru,s76.mossport.ru/,(499) 488-51-64,,"[{'DayOfWeek': 'понедельник', 'Hours': '07:00-23:00'}, {'DayOfWeek': 'вторник', 'Hours': '07:00-23:00'}, {'DayOfWeek': 'среда', 'Hours': '07:00-23:00'}, {'DayOfWeek': 'четверг', 'Hours': '07:00-23:00'}, {'DayOfWeek': 'пятница', 'Hours': '07:00-23:00'}, {'DayOfWeek': 'суббота', 'Hours': '07:00-23:00'}, {'DayOfWeek': 'воскресенье', 'Hours': '07:00-23:00'}]",,нет,,нет,,да,нет,да,нет,нет,да,да,01.09-31.08,"[{'Square': 275, 'Length': 25, 'Width': 11, 'Depth': 2}]",смешанное освещение,специальное покрытие,0,платно,прейскурант цент на сайте организации,не приспособлен,общая физическая подготовка,"{'coordinates': [37.5637784258128, 55.8622494243114], 'type': 'Point'}"
407247330,Физкультурно-оздоровительный комплекс с бассейном «Молния»,бассейн плавательный 25-ти метровый крытый,[{'Photo': 'b399e3e4-6286-4b52-af53-cb42bbfb3610'}],Северный административный округ,Дмитровский район,"Лобненская улица, дом 13А, строение 1",s70@mossport.ru,dush-70.ru,(495) 483-11-27,,"[{'DayOfWeek': 'понедельник', 'Hours': 'закрыто'}, {'DayOfWeek': 'вторник', 'Hours': 'закрыто'}, {'DayOfWeek': 'среда', 'Hours': 'закрыто'}, {'DayOfWeek': 'четверг', 'Hours': 'закрыто'}, {'DayOfWeek': 'пятница', 'Hours': 'закрыто'}, {'DayOfWeek': 'суббота', 'Hours': 'закрыто'}, {'DayOfWeek': 'воскресенье', 'Hours': 'закрыто'}]",,нет,,нет,,да,нет,да,нет,нет,да,да,01.09-31.08,"[{'Square': 350, 'Length': 25, 'Width': 14, 'Depth': 1.8}]",смешанное освещение,специальное покрытие,0,платно,прейскурант цент указан на сайте организации,частично приспособлен,общая физическая подготовка,"{'coordinates': [37.5350872068216, 55.8872094113922], 'type': 'Point'}"
407247760,"Спортивный комплекс «Умка», д.14, стр.1",бассейн плавательный 25-ти метровый крытый,[{'Photo': 'cf269110-ccea-466b-a07e-83a82a056443'}],Северный административный округ,район Ховрино,"Левобережная улица, дом 14, строение 1",mso@mos.sport,mos.sport/,(495) 681-01-48,,"[{'DayOfWeek': 'понедельник', 'Hours': '06:00-23:00'}, {'DayOfWeek': 'вторник', 'Hours': '06:00-23:00'}, {'DayOfWeek': 'среда', 'Hours': '06:00-23:00'}, {'DayOfWeek': 'четверг', 'Hours': '06:00-23:00'}, {'DayOfWeek': 'пятница', 'Hours': '06:00-23:00'}, {'DayOfWeek': 'суббота', 'Hours': '06:00-23:00'}, {'DayOfWeek': 'воскресенье', 'Hours': '06:00-23:00'}]",,нет,,нет,,да,нет,да,нет,нет,да,да,01.09-31.08,"[{'Square': 375, 'Length': 25, 'Width': 15, 'Depth': 1.8}]",смешанное освещение,специальное покрытие,0,платно,,частично приспособлен,общая физическая подготовка,"{'coordinates': [37.4697270373932, 55.8786077827479], 'type': 'Point'}"
407248181,Фитнес клуб «Энигма»,бассейн плавательный 50-ти метровый крытый,[{'Photo': '68ee406a-4b45-45db-a619-cf63bb2b3720'}],Северо-Западный административный округ,район Хорошёво-Мнёвники,"Живописная улица, дом 21, корпус 2, строение 1",info@e-fitnes.ru,e-fitnes.ru/?city=moscow,(499) 728-53-90,,"[{'DayOfWeek': 'понедельник', 'Hours': '08:00-20:00'}, {'DayOfWeek': 'вторник', 'Hours': '08:00-20:00'}, {'DayOfWeek': 'среда', 'Hours': '08:00-20:00'}, {'DayOfWeek': 'четверг', 'Hours': '08:00-20:00'}, {'DayOfWeek': 'пятница', 'Hours': '08:00-20:00'}, {'DayOfWeek': 'суббота', 'Hours': '08:00-20:00'}, {'DayOfWeek': 'воскресенье', 'Hours': '08:00-20:00'}]",,нет,,нет,,да,да,да,да,нет,нет,да,01.09-31.08,"[{'Square': 1100, 'Length': 50, 'Width': 22, 'Depth': None}]",смешанное освещение,специальное покрытие,0,платно,,приспособлен для лиц с нарушением ОДА,общая физическая подготовка,"{'coordinates': [37.4528860866738, 55.7900191925916], 'type': 'Point'}"
407249028,Спортивный комплекс «Восход Солнцево»,бассейн плавательный 25-ти метровый крытый,[{'Photo': '6e6eda87-cad7-42ac-9599-448ab3131bb4'}],Западный административный округ,район Солнцево,"улица Щорса, дом 6",mso@mos.sport,mos.sport/,(495) 681-01-48,,"[{'DayOfWeek': 'понедельник', 'Hours': '07:00-23:00'}, {'DayOfWeek': 'вторник', 'Hours': '07:00-23:00'}, {'DayOfWeek': 'среда', 'Hours': '07:00-23:00'}, {'DayOfWeek': 'четверг', 'Hours': '07:00-23:00'}, {'DayOfWeek': 'пятница', 'Hours': '07:00-23:00'}, {'DayOfWeek': 'суббота', 'Hours': '07:00-23:00'}, {'DayOfWeek': 'воскресенье', 'Hours': '07:00-23:00'}]",,нет,,нет,,да,да,да,да,нет,да,да,01.09-31.08,"[{'Square': 350, 'Length': 25, 'Width': 14, 'Depth': 1.7}]",смешанное освещение,специальное покрытие,0,платно,,не приспособлен,общая физическая подготовка,"{'coordinates': [37.4032179713863, 55.6467342253335], 'type': 'Point'}"
407249641,Физкультурно-оздоровительный комплекс с бассейном Московской теннисной академии,бассейн плавательный 25-ти метровый крытый,[{'Photo': '3ccef865-e460-4fc7-9e04-aa562420fef4'}],Западный административный округ,район Тропарёво-Никулино,"улица Коштоянца, дом 20",olimpiets@mossport.ru,olimpiets.mossport.ru,(495) 430-82-38,,"[{'DayOfWeek': 'понедельник', 'Hours': '07:00-23:00'}, {'DayOfWeek': 'вторник', 'Hours': '07:00-23:00'}, {'DayOfWeek': 'среда', 'Hours': '07:00-23:00'}, {'DayOfWeek': 'четверг', 'Hours': '07:00-23:00'}, {'DayOfWeek': 'пятница', 'Hours': '07:00-23:00'}, {'DayOfWeek': 'суббота', 'Hours': '08:00-22:00'}, {'DayOfWeek': 'воскресенье', 'Hours': '08:00-22:00'}]",,нет,,нет,,да,да,да,да,нет,да,да,01.09-31.08,"[{'Square': 362.5, 'Length': 25, 'Width': 14.5, 'Depth': 1.7}]",смешанное освещение,специальное покрытие,0,платно,,частично приспособлен,общая физическая подготовка,"{'coordinates': [37.4771672928144, 55.6752483647157], 'type': 'Point'}"
407250898,Бассейн плавательный «ЦСиО «Самбо-70» отделение «Ясенево»,бассейн плавательный 25-ти метровый крытый,[{'Photo': 'bbbc68a7-d5d3-4dc2-9feb-0882b8c422d1'}],Юго-Западный административный округ,район Ясенево,"Вильнюсская улица, дом 6, корпус 1",sambo70yasenevo@mail.ru,самбо-70.рф/,(495) 427-95-41,,"[{'DayOfWeek': 'понедельник', 'Hours': '07:00-23:00'}, {'DayOfWeek': 'вторник', 'Hours': '07:00-23:00'}, {'DayOfWeek': 'среда', 'Hours': '07:00-23:00'}, {'DayOfWeek': 'четверг', 'Hours': '07:00-23:00'}, {'DayOfWeek': 'пятница', 'Hours': '07:00-23:00'}, {'DayOfWeek': 'суббота', 'Hours': '07:00-23:00'}, {'DayOfWeek': 'воскресенье', 'Hours': '07:00-23:00'}]",,нет,,нет,,да,нет,да,нет,нет,да,да,01.09-31.08,"[{'Square': 350, 'Length': 25, 'Width': 14, 'Depth': None}]",смешанное освещение,специальное покрытие,0,платно,прейскурант цен указан на сайте организации,приспособлен для всех групп инвалидов,общая физическая подготовка,"{'coordinates': [37.5190120776583, 55.6047875725154], 'type': 'Point'}"
407251502,Физкультурно-оздоровительный комплекс с бассейном «Спортивно-адаптивная школа»,бассейн плавательный 25-ти метровый крытый,[{'Photo': '391335d7-c0d7-44bb-9975-3ca18da41a0d'}],Северо-Восточный административный округ,район Бибирево,"улица Корнейчука, дом 28, корпус 2",sash@mossport.ru,sash.mossport.ru/,(495) 707-05-83,,"[{'DayOfWeek': 'понедельник', 'Hours': '07:00-22:00'}, {'DayOfWeek': 'вторник', 'Hours': '07:00-22:00'}, {'DayOfWeek': 'среда', 'Hours': '07:00-22:00'}, {'DayOfWeek': 'четверг', 'Hours': '07:00-22:00'}, {'DayOfWeek': 'пятница', 'Hours': '07:00-22:00'}, {'DayOfWeek': 'суббота', 'Hours': '07:00-22:00'}, {'DayOfWeek': 'воскресенье', 'Hours': '07:00-22:00'}]",,нет,,нет,,да,да,да,да,нет,да,да,01.01-31.12,"[{'Square': 212.5, 'Length': 25, 'Width': 8.5, 'Depth': None}]",смешанное освещение,специальное покрытие,0,платно,прейскурант цен указан на сайте организации,приспособлен для всех групп инвалидов,общая физическая подготовка,"{'coordinates': [37.617800182967, 55.8988841618472], 'type': 'Point'}"
407253045,Физкультурно-оздоровительный комплекс «Южное Бутово»,"бассейн плавательный 25-ти метровый крытый, «Большой бассейн»",[{'Photo': '5f5dfc8d-c172-4ee7-a72b-fcaa430379b2'}],Юго-Западный административный округ,район Южное Бутово,"улица Поляны, дом 35",yuzhnoebutovofok@mgfso.ru,mgfso.mossport.ru/object,(495) 716-40-27,,"[{'DayOfWeek': 'понедельник', 'Hours': '07:00-23:00'}, {'DayOfWeek': 'вторник', 'Hours': '07:00-23:00'}, {'DayOfWeek': 'среда', 'Hours': '07:00-23:00'}, {'DayOfWeek': 'четверг', 'Hours': '07:00-23:00'}, {'DayOfWeek': 'пятница', 'Hours': '07:00-23:00'}, {'DayOfWeek': 'суббота', 'Hours': '07:00-23:00'}, {'DayOfWeek': 'воскресенье', 'Hours': '07:00-23:00'}]",,нет,,нет,,да,да,да,нет,нет,да,да,01.09-31.08,"[{'Square': 337.5, 'Length': 25, 'Width': 13.5, 'Depth': None}]",смешанное освещение,специальное покрытие,0,платно,,приспособлен для лиц с нарушением ОДА,общая физическая подготовка,"{'coordinates': [37.5482476231532, 55.5503046006461], 'type': 'Point'}"
407253896,Физкультурно-оздоровительный комплекс «Южное Бутово»,"бассейн плавательный площадью более 60-ти кв.м крытый, «Малый бассейн»",[{'Photo': 'bdf5de32-bd4b-49e9-9c79-717413e0db09'}],Юго-Западный административный округ,район Южное Бутово,"улица Поляны, дом 35",yuzhnoebutovofok@mgfso.ru,mgfso.mossport.ru/object,(495) 716-40-27,,"[{'DayOfWeek': 'понедельник', 'Hours': '07:00-23:00'}, {'DayOfWeek': 'вторник', 'Hours': '07:00-23:00'}, {'DayOfWeek': 'среда', 'Hours': '07:00-23:00'}, {'DayOfWeek': 'четверг', 'Hours': '07:00-23:00'}, {'DayOfWeek': 'пятница', 'Hours': '07:00-23:00'}, {'DayOfWeek': 'суббота', 'Hours': '07:00-23:00'}, {'DayOfWeek': 'воскресенье', 'Hours': '07:00-23:00'}]",,нет,,нет,,да,да,да,нет,нет,да,да,01.09-31.08,"[{'Square': 81, 'Length': 13.5, 'Width': 6, 'Depth': None}]",смешанное освещение,специальное покрытие,0,платно,,приспособлен для лиц с нарушением ОДА,общая физическая подготовка,"{'coordinates': [37.5485748526537, 55.5503806283331], 'type': 'Point'}"
407255860,Спортивный комплекс «Гармония»,бассейн плавательный 25-ти метровый крытый,[{'Photo': '4906268b-cce2-4557-b1c1-270b58c8d276'}],Юго-Западный административный округ,Обручевский район,"улица Саморы Машела, дом 6, корпус 4",mso@mos.sport,mos.sport/,(495) 681-01-48,,"[{'DayOfWeek': 'понедельник', 'Hours': '07:00-23:00'}, {'DayOfWeek': 'вторник', 'Hours': '07:00-23:00'}, {'DayOfWeek': 'среда', 'Hours': '07:00-23:00'}, {'DayOfWeek': 'четверг', 'Hours': '07:00-23:00'}, {'DayOfWeek': 'пятница', 'Hours': '07:00-23:00'}, {'DayOfWeek': 'суббота', 'Hours': '07:00-23:00'}, {'DayOfWeek': 'воскресенье', 'Hours': '08:00-22:00'}]",,нет,,нет,,да,да,да,да,нет,да,да,01.09-31.08,"[{'Square': 285, 'Length': 25, 'Width': 11.4, 'Depth': None}]",смешанное освещение,специальное покрытие,0,платно,,приспособлен для лиц с нарушением ОДА,общая физическая подготовка,"{'coordinates': [37.4986374543648, 55.6468717866348], 'type': 'Point'}"
407256029,Спортивный комплекс «Гармония»,бассейн плавательный площадью более 60-ти кв.м крытый,[{'Photo': '0303a02a-682c-4d3b-8867-4758de1c20bb'}],Юго-Западный административный округ,Обручевский район,"улица Саморы Машела, дом 6, корпус 4",mso@mos.sport,mos.sport/,(495) 681-01-48,,"[{'DayOfWeek': 'понедельник', 'Hours': '07:00-23:00'}, {'DayOfWeek': 'вторник', 'Hours': '07:00-23:00'}, {'DayOfWeek': 'среда', 'Hours': '07:00-23:00'}, {'DayOfWeek': 'четверг', 'Hours': '07:00-23:00'}, {'DayOfWeek': 'пятница', 'Hours': '07:00-23:00'}, {'DayOfWeek': 'суббота', 'Hours': '07:00-23:00'}, {'DayOfWeek': 'воскресенье', 'Hours': '08:00-22:00'}]",,нет,,нет,,да,да,да,да,нет,да,да,01.09-31.08,"[{'Square': 78, 'Length': 12, 'Width': 6.5, 'Depth': None}]",смешанное освещение,специальное покрытие,0,платно,,приспособлен для лиц с нарушением ОДА,общая физическая подготовка,"{'coordinates': [37.4989459084014, 55.6467416212392], 'type': 'Point'}"
